id,餐廳名稱,餐廳評價,餐廳地址,餐廳連結
557,魯肉飯香（金乓魯肉飯）,4.0,臺北市中正區羅斯福路三段316巷12號,https://ifoodie.tw/restaurant/5b2c6bb4f524682027c9db0e-%E9%AD%AF%E8%82%89%E9%A3%AF%E9%A6%99%EF%BC%88%E9%87%91%E4%B9%93%E9%AD%AF%E8%82%89%E9%A3%AF%EF%BC%89
558,吉豚屋 館前店,3.7,臺北市中正區信陽街27號,https://ifoodie.tw/restaurant/5bfea4dd2756dd1d53f1169a-%E5%90%89%E8%B1%9A%E5%B1%8B-%E9%A4%A8%E5%89%8D%E5%BA%97
559,朝日壽司,4.5,臺北市中正區羅斯福路三段100之1號,https://ifoodie.tw/restaurant/60dddd617cc7fc6767b7f0bf-%E6%9C%9D%E6%97%A5%E5%A3%BD%E5%8F%B8
560,胡椒餅,3.9,台北市中正區羅斯福路一段25號,https://ifoodie.tw/restaurant/55a5e827c03a102ec1415687-%E8%83%A1%E6%A4%92%E9%A4%85
561,太學口糯米腸包香腸,3.9,臺北市中正區羅斯福路三段286巷18號,https://ifoodie.tw/restaurant/5fb4f6af02935e6d981f984b-%E5%A4%AA%E5%AD%B8%E5%8F%A3%E7%B3%AF%E7%B1%B3%E8%85%B8%E5%8C%85%E9%A6%99%E8%85%B8
562,金陵酸梅湯之家,4.2,臺北市中正區沅陵街2號,https://ifoodie.tw/restaurant/60d3fefc82828711480cc0d4-%E9%87%91%E9%99%B5%E9%85%B8%E6%A2%85%E6%B9%AF%E4%B9%8B%E5%AE%B6
563,專業飯糰、蔥蛋餅,4.4,臺北市中正區林森南路61巷10之1號,https://ifoodie.tw/restaurant/60d3f6ac873d791a49389a87-%E5%B0%88%E6%A5%AD%E9%A3%AF%E7%B3%B0%E3%80%81%E8%94%A5%E8%9B%8B%E9%A4%85
564,靜壽司,4.5,臺北市中正區羅斯福路三段316巷7之1號,https://ifoodie.tw/restaurant/570c9e882756dd3d8397508f-%E9%9D%9C%E5%A3%BD%E5%8F%B8
565,雪球咖啡 公館店,4.3,臺北市中正區汀州路三段227號,https://ifoodie.tw/restaurant/5bb6226b2756dd189f405797-%E9%9B%AA%E7%90%83%E5%92%96%E5%95%A1-%E5%85%AC%E9%A4%A8%E5%BA%97
566,L.A.F BURGER 拉芙漢堡,4.3,臺北市中正區汀州路三段293號2F,https://ifoodie.tw/restaurant/559d6134c03a103ee86c6bfa-L.A.F-BURGER-%E6%8B%89%E8%8A%99%E6%BC%A2%E5%A0%A1
567,鴉片粉圓,4.3,臺北市中正區南昌路二段156號,https://ifoodie.tw/restaurant/5cacab6c2756dd4c1901d717-%E9%B4%89%E7%89%87%E7%B2%89%E5%9C%93
568,涓豆腐 微風北車店,4.0,臺北市中正區北平西路3號2樓,https://ifoodie.tw/restaurant/56406e3b699b6e4842e96461-%E6%B6%93%E8%B1%86%E8%85%90-%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E5%BA%97
569,索菲烤布蕾,4.6,台北市中正區羅斯福路四段92號2樓,https://ifoodie.tw/restaurant/5b6dd3762756dd51603ccd74-%E7%B4%A2%E8%8F%B2%E7%83%A4%E5%B8%83%E8%95%BE
570,東門興記手工水餃,4.0,臺北市中正區金山南路一段120號,https://ifoodie.tw/restaurant/559d0561c03a103ee86c3452-%E6%9D%B1%E9%96%80%E8%88%88%E8%A8%98%E6%89%8B%E5%B7%A5%E6%B0%B4%E9%A4%83
571,Skylark洋食‧芳鄰 寶慶遠百店,3.8,臺北市中正區寶慶路32號1樓,https://ifoodie.tw/restaurant/62c58e5c7cc7fc482e538fd5-Skylark%E6%B4%8B%E9%A3%9F%E2%80%A7%E8%8A%B3%E9%84%B0-%E5%AF%B6%E6%85%B6%E9%81%A0%E7%99%BE%E5%BA%97
572,邱記烤鴨店,4.2,臺北市中正區重慶南路三段67號,https://ifoodie.tw/restaurant/60b9161ebaf6d31b6cdd04d5-%E9%82%B1%E8%A8%98%E7%83%A4%E9%B4%A8%E5%BA%97
573,Tegokoro 甜手心,4.7,臺北市中正區濟南路二段4之1號,https://ifoodie.tw/restaurant/604ec489781cc02db8099df5-Tegokoro-%E7%94%9C%E6%89%8B%E5%BF%83
574,何家大碗公涼麵 成功店,4.2,臺北市中正區青島東路21之9號,https://ifoodie.tw/restaurant/595a88462756dd27dfff1202-%E4%BD%95%E5%AE%B6%E5%A4%A7%E7%A2%97%E5%85%AC%E6%B6%BC%E9%BA%B5-%E6%88%90%E5%8A%9F%E5%BA%97
575,麗園壽司,4.0,臺北市中正區連雲街74之3號,https://ifoodie.tw/restaurant/5fa8b252226139331f054188-%E9%BA%97%E5%9C%92%E5%A3%BD%E5%8F%B8
576,老鄧Lao Deng1949,3.6,臺北市大安區信義路二段198巷4號,https://ifoodie.tw/restaurant/5cc2702623679c334da958ca-%E8%80%81%E9%84%A7Lao-Deng1949
577,紅盤子港式茶餐廳,4.5,臺北市大安區安和路二段35巷3號1樓,https://ifoodie.tw/restaurant/5eb0e4bd8c906d7dfcd3d36d-%E7%B4%85%E7%9B%A4%E5%AD%90%E6%B8%AF%E5%BC%8F%E8%8C%B6%E9%A4%90%E5%BB%B3
578,JODO 飯糰咖啡手作專門店,4.1,臺北市中正區汀州路三段131號,https://ifoodie.tw/restaurant/5f6cabe52756dd64f219f627-JODO-%E9%A3%AF%E7%B3%B0%E5%92%96%E5%95%A1%E6%89%8B%E4%BD%9C%E5%B0%88%E9%96%80%E5%BA%97
579,銀座杏子豬排,4.1,臺北市中正區北平西路3號2樓,https://ifoodie.tw/restaurant/559d7043c03a103ee86c76b1-%E9%8A%80%E5%BA%A7%E6%9D%8F%E5%AD%90%E8%B1%AC%E6%8E%92
580,同安街周記炒牛肉,4.0,臺北市中正區同安街28巷2號,https://ifoodie.tw/restaurant/55a55e15c03a10241de66016-%E5%90%8C%E5%AE%89%E8%A1%97%E5%91%A8%E8%A8%98%E7%82%92%E7%89%9B%E8%82%89
581,安東廳 (喜來登大飯店),4.3,臺北市中正區忠孝東路一段12號2樓,https://ifoodie.tw/restaurant/559d4bd1c03a103ee86c5edf-%E5%AE%89%E6%9D%B1%E5%BB%B3-(%E5%96%9C%E4%BE%86%E7%99%BB%E5%A4%A7%E9%A3%AF%E5%BA%97)
582,頂好香滷味,3.7,台北市中正區南陽街8號,https://ifoodie.tw/restaurant/609ddbfbcd99574a7ad49b3f-%E9%A0%82%E5%A5%BD%E9%A6%99%E6%BB%B7%E5%91%B3
583,泰獅 泰式料理,4.5,臺北市中正區武昌街一段16巷11號,https://ifoodie.tw/restaurant/596513042756dd6e3969f266-%E6%B3%B0%E7%8D%85-%E6%B3%B0%E5%BC%8F%E6%96%99%E7%90%86
584,Ebisu curry,4.3,臺北市中正區寧波西街78號,https://ifoodie.tw/restaurant/55a5c073c03a10241de68014-Ebisu-curry
585,スシロー壽司郎 中華路店,4.3,臺北市中正區中華路一段41號,https://ifoodie.tw/restaurant/5b9d346e23679c4c429d39df-%E3%82%B9%E3%82%B7%E3%83%AD%E3%83%BC%E5%A3%BD%E5%8F%B8%E9%83%8E-%E4%B8%AD%E8%8F%AF%E8%B7%AF%E5%BA%97
586,谷得好好 GUUD TEA & COMPANY 北車信陽店,4.9,臺北市中正區信陽街12號,https://ifoodie.tw/restaurant/608cb8bd873d795a3fc4aa0b-%E8%B0%B7%E5%BE%97%E5%A5%BD%E5%A5%BD-GUUD-TEA-%26-COMP
587,羅媽媽米粉湯,3.9,臺北市中正區信義路二段81號,https://ifoodie.tw/restaurant/559d7fc7c03a103ee86c80c0-%E7%BE%85%E5%AA%BD%E5%AA%BD%E7%B1%B3%E7%B2%89%E6%B9%AF
588,小器食堂 華山店,3.9,台北市中正區八德路ㄧ段ㄧ號華山園區中四b館,https://ifoodie.tw/restaurant/56b74acd2756dd4164a47597-%E5%B0%8F%E5%99%A8%E9%A3%9F%E5%A0%82-%E8%8F%AF%E5%B1%B1%E5%BA%97
589,吧生仔碌碌,4.4,臺北市中正區羅斯福路三段284巷13號1樓,https://ifoodie.tw/restaurant/609008187cc7fc5e7c96525e-%E5%90%A7%E7%94%9F%E4%BB%94%E7%A2%8C%E7%A2%8C
590,可蜜達Comida 北門店,4.7,臺北市中正區中華路一段21巷14號,https://ifoodie.tw/restaurant/5c0dd31023679c1aa4d35240-%E5%8F%AF%E8%9C%9C%E9%81%94Comida-%E5%8C%97%E9%96%80%E5%BA%97
591,Korea Fast 韓式料理,4.0,臺北市中正區南昌路二段207之1號1樓,https://ifoodie.tw/restaurant/5ee0ec952756dd61945e59d1-Korea-Fast-%E9%9F%93%E5%BC%8F%E6%96%99%E7%90%86
592,ville cafe,4.0,臺北市中正區羅斯福路三段284巷5號,https://ifoodie.tw/restaurant/559d7b89c03a103ee86c7e7e-ville-cafe
593,話一隻雞,4.0,臺北市中正區南陽街21之5號1樓,https://ifoodie.tw/restaurant/5dcc1bbf8c906d1b8765f09a-%E8%A9%B1%E4%B8%80%E9%9A%BB%E9%9B%9E
594,Supreme Beans Coffee,4.7,臺北市中正區汀州路二段293號1樓,https://ifoodie.tw/restaurant/6086cf277cc7fc7d2319f30b-Supreme-Beans-Coffee
595,咖啡實驗室,4.6,臺北市中正區忠孝東路二段64巷6號,https://ifoodie.tw/restaurant/559d8c8cc03a103ee86c87b1-%E5%92%96%E5%95%A1%E5%AF%A6%E9%A9%97%E5%AE%A4
596,想點 想奌,4.7,臺北市中正區開封街一段19號,https://ifoodie.tw/restaurant/60742d248282872ffd331229-%E6%83%B3%E9%BB%9E-%E6%83%B3%E5%A5%8C
597,東莒小吃店,4.0,臺北市中正區貴陽街一段東吳大學及清華幼兒園旁,https://ifoodie.tw/restaurant/5c90fb452756dd19a9234a8b-%E6%9D%B1%E8%8E%92%E5%B0%8F%E5%90%83%E5%BA%97
598,香港泉記小吃館,4.1,臺北市中正區羅斯福路四段24巷12弄3號,https://ifoodie.tw/restaurant/5e5d078ed6895d33cae6dcec-%E9%A6%99%E6%B8%AF%E6%B3%89%E8%A8%98%E5%B0%8F%E5%90%83%E9%A4%A8
601,大拙匠人食品有限公司_美食推薦匠拌麵,4.9,臺北市中正區新生南路一段160巷11號1樓,https://ifoodie.tw/restaurant/6082d7f67cc7fc524ee4a84f-%E5%A4%A7%E6%8B%99%E5%8C%A0%E4%BA%BA%E9%A3%9F%E5%93%81%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_%E7%BE%8E%E9%A3%9F%E6%8E%A8%E8%96%A6%E5%8C%A0%E6%8B%8C%E9%BA%B5
602,塔吉特Touched 千層蛋糕 北捷店,3.9,臺北市中正區忠孝西路一段49號,https://ifoodie.tw/restaurant/5e1c05ac22613934ba9d2029-%E5%A1%94%E5%90%89%E7%89%B9Touched-%E5%8D%83%E5%B1%A4%E8%9B%8B%E7%B3%95-%E5%8C%97%E6%8D%B7%E5%BA%97
603,上上咖啡 ShangShang Coffee,4.0,臺北市中正區延平南路95號,https://ifoodie.tw/restaurant/5f636f538c906d3b0f1299c4-%E4%B8%8A%E4%B8%8A%E5%92%96%E5%95%A1-ShangShang-Coff
604,國家表演藝術中心,4.5,臺北市中正區中山南路21之1號,https://ifoodie.tw/restaurant/607c40957cc7fc75b19667ca-%E5%9C%8B%E5%AE%B6%E8%A1%A8%E6%BC%94%E8%97%9D%E8%A1%93%E4%B8%AD%E5%BF%83
605,離騷 Bistro & Bar,4.7,臺北市中正區新生南路一段52之3號2樓,https://ifoodie.tw/restaurant/609ca091873d790ce4d9f822-%E9%9B%A2%E9%A8%B7-Bistro-%26-Bar
606,玖伍川味牛肉麵,3.9,臺北市中正區新生南路一段54巷22號,https://ifoodie.tw/restaurant/55a67bafc03a104df53ca5c7-%E7%8E%96%E4%BC%8D%E5%B7%9D%E5%91%B3%E7%89%9B%E8%82%89%E9%BA%B5
607,Mr.雪腐 公館店,4.7,臺北市中正區羅斯福路三段244巷21號,https://ifoodie.tw/restaurant/5989ffc42756dd421cbbb883-Mr.%E9%9B%AA%E8%85%90-%E5%85%AC%E9%A4%A8%E5%BA%97
608,巫雲,4.3,臺北市中正區羅斯福路三段244巷9弄7號,https://ifoodie.tw/restaurant/5b36754c2756dd72db96c35e-%E5%B7%AB%E9%9B%B2
609,康樂意小吃店,4.0,臺北市中正區汀州路二段46號,https://ifoodie.tw/restaurant/559d964fc03a103ee86c8d3f-%E5%BA%B7%E6%A8%82%E6%84%8F%E5%B0%8F%E5%90%83%E5%BA%97
610,花園 THAI THAI 台北花園大酒店,3.6,臺北市中正區中華路二段1號,https://ifoodie.tw/restaurant/5f3a0953d6895d71f8a97916-%E8%8A%B1%E5%9C%92-THAI-THAI-%E5%8F%B0%E5%8C%97%E8%8A%B1%E5%9C%92%E5%A4%A7%E9%85%92%E5%BA%97
611,龍記炒燴,4.4,台北市羅斯福路四段92號,https://ifoodie.tw/restaurant/559dd236c03a103ee86caf7f-%E9%BE%8D%E8%A8%98%E7%82%92%E7%87%B4
612,國家攝影文化中心,4.6,臺北市中正區忠孝西路一段70號,https://ifoodie.tw/restaurant/60614270828287528e5fabde-%E5%9C%8B%E5%AE%B6%E6%94%9D%E5%BD%B1%E6%96%87%E5%8C%96%E4%B8%AD%E5%BF%83
613,張記鍋貼牛肉麵,4.1,臺北市中正區延平南路101巷4號,https://ifoodie.tw/restaurant/595d2a832756dd27e0ff11e6-%E5%BC%B5%E8%A8%98%E9%8D%8B%E8%B2%BC%E7%89%9B%E8%82%89%E9%BA%B5
614,東京油組総本店 台北華山組,3.8,臺北市中正區忠孝東路一段140號,https://ifoodie.tw/restaurant/59aee8952756dd711d7e5157-%E6%9D%B1%E4%BA%AC%E6%B2%B9%E7%B5%84%E7%B7%8F%E6%9C%AC%E5%BA%97-%E5%8F%B0%E5%8C%97%E8%8F%AF%E5%B1%B1%E7%B5%84
616,Alleycat''s Pizza (台北華山店),3.5,臺北市中正區八德路一段1號,https://ifoodie.tw/restaurant/559d6354c03a103ee86c6dbc-Alleycat''s-Pizza-(%E5%8F%B0%E5%8C%97
617,新宿勝博殿日式豬排さぼてん 三創園區店,2.7,臺北市中正區市民大道三段2號B2,https://ifoodie.tw/restaurant/607063197cc7fc06e651bb1d-%E6%96%B0%E5%AE%BF%E5%8B%9D%E5%8D%9A%E6%AE%BF%E6%97%A5%E5%BC%8F%E8%B1%AC%E6%8E%92%E3%81%95%E3%81%BC%E3%81%A6%E3%82%93-%E4%B8%89%E5%89%B5%E5%9C%92%E5%8D%80%E5%BA%97
618,京畿道韓式料理,4.3,臺北市中正區延平南路216巷2號,https://ifoodie.tw/restaurant/605f19c6cd99571cf412d453-%E4%BA%AC%E7%95%BF%E9%81%93%E9%9F%93%E5%BC%8F%E6%96%99%E7%90%86
619,青島東路 基隆麵食館,4.2,臺北市中正區青島東路七號之三,https://ifoodie.tw/restaurant/606af464781cc061df55120f-%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF-%E5%9F%BA%E9%9A%86%E9%BA%B5%E9%A3%9F%E9%A4%A8
620,咖博館 台北聚落店,4.5,臺北市中正區重慶南路三段2號1樓,https://ifoodie.tw/restaurant/606c78b1828287459045cdc2-%E5%92%96%E5%8D%9A%E9%A4%A8-%E5%8F%B0%E5%8C%97%E8%81%9A%E8%90%BD%E5%BA%97
621,秀食屋Shows House 關東煮專賣店,4.5,臺北市中正區汀州路三段227號,https://ifoodie.tw/restaurant/5b39899523679c5a984bccad-%E7%A7%80%E9%A3%9F%E5%B1%8BShows-House-%E9%97%9C%E6%9D%B1%E7%85%AE%E5%B0%88%E8%B3%A3
622,65義大利麵 寧波店,3.7,臺北市中正區寧波西街88之1號,https://ifoodie.tw/restaurant/606770c0baf6d32bce56caf6-65%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5-%E5%AF%A7%E6%B3%A2%E5%BA%97
623,羊成小館,3.9,臺北市中正區忠孝東路二段80號,https://ifoodie.tw/restaurant/559d19ebc03a103ee86c3e85-%E7%BE%8A%E6%88%90%E5%B0%8F%E9%A4%A8
624,鮮魚湯,3.9,臺北市中正區濟南路二段63號,https://ifoodie.tw/restaurant/606486087cc7fc7fd089e9c9-%E9%AE%AE%E9%AD%9A%E6%B9%AF
625,佐藤精肉店 akiba,4.5,台北市中正區八德路一段82巷9弄8號2樓,https://ifoodie.tw/restaurant/5823669a2756dd199aef6d5d-%E4%BD%90%E8%97%A4%E7%B2%BE%E8%82%89%E5%BA%97-akiba
626,安宅AnJai 燉麵專賣,4.7,臺北市中正區牯嶺街65號,https://ifoodie.tw/restaurant/5fcdefedd6895d083f0c8da0-%E5%AE%89%E5%AE%85AnJai-%E7%87%89%E9%BA%B5%E5%B0%88%E8%B3%A3
627,小旺號鐵板捲餅,4.4,臺北市中正區汀州路三段259號,https://ifoodie.tw/restaurant/57eea9672756dd0d0ff56316-%E5%B0%8F%E6%97%BA%E8%99%9F%E9%90%B5%E6%9D%BF%E6%8D%B2%E9%A4%85
628,公館清蒸肉圓,4.1,臺北市中正區汀州路三段150號,https://ifoodie.tw/restaurant/559d32d4c03a103ee86c4f22-%E5%85%AC%E9%A4%A8%E6%B8%85%E8%92%B8%E8%82%89%E5%9C%93
629,徐家麵食點心舖,3.4,臺北市大安區杭州南路二段55號,https://ifoodie.tw/restaurant/55a4aaadc03a1002ad8ad574-%E5%BE%90%E5%AE%B6%E9%BA%B5%E9%A3%9F%E9%BB%9E%E5%BF%83%E8%88%96
631,蔣老爹麵食 忠孝新生店,4.2,臺北市中正區臨沂街3巷19號,https://ifoodie.tw/restaurant/5ec53d272756dd0432ab20fc-%E8%94%A3%E8%80%81%E7%88%B9%E9%BA%B5%E9%A3%9F-%E5%BF%A0%E5%AD%9D%E6%96%B0%E7%94%9F%E5%BA%97
632,大四方蛋餅,4.2,臺北市中正區南陽街3之1號,https://ifoodie.tw/restaurant/5819588b23679c69fffd08ee-%E5%A4%A7%E5%9B%9B%E6%96%B9%E8%9B%8B%E9%A4%85
633,2個10元紅豆餅,4.5,臺北市中正區重慶南路一段36號,https://ifoodie.tw/restaurant/5eef30812261395b41ca00a8-2%E5%80%8B10%E5%85%83%E7%B4%85%E8%B1%86%E9%A4%85
634,星島海南雞飯 懷寧店,4.0,臺北市中正區懷寧街35號,https://ifoodie.tw/restaurant/60614628873d790156f15217-%E6%98%9F%E5%B3%B6%E6%B5%B7%E5%8D%97%E9%9B%9E%E9%A3%AF-%E6%87%B7%E5%AF%A7%E5%BA%97
635,台生飲食亭,4.1,臺北市中正區開封街一段49號,https://ifoodie.tw/restaurant/55a64f21c03a104df53c98be-%E5%8F%B0%E7%94%9F%E9%A3%B2%E9%A3%9F%E4%BA%AD
636,秀昌水餃,3.5,臺北市中正區中華路二段309巷20號,https://ifoodie.tw/restaurant/559d7f7dc03a103ee86c809f-%E7%A7%80%E6%98%8C%E6%B0%B4%E9%A4%83
637,本味拉麵,3.7,臺北市中正區南昌路一段76號,https://ifoodie.tw/restaurant/6055e91fcd9957392339b6cc-%E6%9C%AC%E5%91%B3%E6%8B%89%E9%BA%B5
638,廣東腸粉,4.6,台北市中正區開封街一段2-32號,https://ifoodie.tw/restaurant/60c6e0bba62728580644954d-%E5%BB%A3%E6%9D%B1%E8%85%B8%E7%B2%89
639,森高砂咖啡華山實驗室,4.7,台北市八德路一段1號,https://ifoodie.tw/restaurant/6054b3ea7cc7fc48affc26c4-%E6%A3%AE%E9%AB%98%E7%A0%82%E5%92%96%E5%95%A1%E8%8F%AF%E5%B1%B1%E5%AF%A6%E9%A9%97%E5%AE%A4
640,南機場土耳其沙威瑪,4.7,臺北市中正區中華路二段309巷8之1號,https://ifoodie.tw/restaurant/5ad638482756dd41bee0d800-%E5%8D%97%E6%A9%9F%E5%A0%B4%E5%9C%9F%E8%80%B3%E5%85%B6%E6%B2%99%E5%A8%81%E7%91%AA
641,基隆黑輪綜合甜不辣,2.7,臺北市中正區中華路二段309巷19號,https://ifoodie.tw/restaurant/55e7460f2756dd0ea6293c3b-%E5%9F%BA%E9%9A%86%E9%BB%91%E8%BC%AA%E7%B6%9C%E5%90%88%E7%94%9C%E4%B8%8D%E8%BE%A3
642,TUTTO Fresco 翡冷翠義式餐廳,4.5,台北市中正區漢口街一段15號1樓,https://ifoodie.tw/restaurant/580baac32756dd486be546e3-TUTTO-Fresco-%E7%BF%A1%E5%86%B7%E7%BF%A0%E7%BE%A9%E5%BC%8F%E9%A4%90%E5%BB%B3
643,德立莊酒店,3.7,臺北市中正區秀山街4號,https://ifoodie.tw/restaurant/5bbb687a2756dd24368edfc8-%E5%BE%B7%E7%AB%8B%E8%8E%8A%E9%85%92%E5%BA%97
644,阿吉豆漿紅茶 南機場夜市,3.6,臺北市中正區中華路二段311巷8號,https://ifoodie.tw/restaurant/5faeb31d02935e229129612b-%E9%98%BF%E5%90%89%E8%B1%86%E6%BC%BF%E7%B4%85%E8%8C%B6-%E5%8D%97%E6%A9%9F%E5%A0%B4%E5%A4%9C%E5%B8%82
645,Mr.拉麵 公館店,4.0,臺北市中正區羅斯福路三段316巷9弄2號,https://ifoodie.tw/restaurant/559d10f5c03a103ee86c399a-Mr.%E6%8B%89%E9%BA%B5-%E5%85%AC%E9%A4%A8%E5%BA%97
646,BATAVIA - Taste of Asia,4.3,臺北市中正區懷寧街100號1樓,https://ifoodie.tw/restaurant/5f2b4fe402935e7363f44d36-BATAVIA-Taste-of-Asi
647,叫小賀地瓜,4.6,臺北市中正區羅斯福路四段4號,https://ifoodie.tw/restaurant/5d99eef52261395c66ef5e6c-%E5%8F%AB%E5%B0%8F%E8%B3%80%E5%9C%B0%E7%93%9C
648,張家清真黃牛肉麵館,4.2,臺北市中正區延平南路21號,https://ifoodie.tw/restaurant/559d273ec03a103ee86c4690-%E5%BC%B5%E5%AE%B6%E6%B8%85%E7%9C%9F%E9%BB%83%E7%89%9B%E8%82%89%E9%BA%B5%E9%A4%A8
649,輕晨日和早午餐,3.3,臺北市中正區和平西路一段50號,https://ifoodie.tw/restaurant/604994d6baf6d329d6327460-%E8%BC%95%E6%99%A8%E6%97%A5%E5%92%8C%E6%97%A9%E5%8D%88%E9%A4%90
650,回憶麵煎餅,4.2,臺北市中正區羅斯福路四段90巷2號,https://ifoodie.tw/restaurant/604a3181baf6d3497d1182e4-%E5%9B%9E%E6%86%B6%E9%BA%B5%E7%85%8E%E9%A4%85
651,大戶屋台北凱撒店,4.1,臺北市中正區忠孝西路一段38號B1,https://ifoodie.tw/restaurant/559d3c74c03a103ee86c54e7-%E5%A4%A7%E6%88%B6%E5%B1%8B%E5%8F%B0%E5%8C%97%E5%87%B1%E6%92%92%E5%BA%97
652,曼谷魚 泰式國民料理,4.6,臺北市中正區青島東路5之1號,https://ifoodie.tw/restaurant/5e441c33d6895d39b4390773-%E6%9B%BC%E8%B0%B7%E9%AD%9A-%E6%B3%B0%E5%BC%8F%E5%9C%8B%E6%B0%91%E6%96%99%E7%90%86
653,悅湘蛋包飯,4.1,臺北市中正區信陽街26之11號,https://ifoodie.tw/restaurant/6048d6337cc7fc47e58dfb98-%E6%82%85%E6%B9%98%E8%9B%8B%E5%8C%85%E9%A3%AF
654,書屋花甲,4.6,台北市中正區中華路二段307巷42號,https://ifoodie.tw/restaurant/592db8342756dd474fdd5b70-%E6%9B%B8%E5%B1%8B%E8%8A%B1%E7%94%B2
655,El Sabroso Mexican Food,4.3,臺北市中正區汀州路三段107號之一,https://ifoodie.tw/restaurant/5e4895b3d6895d324f8b5f14-El-Sabroso-Mexican-F
656,漸漸咖啡店,4.8,臺北市中正區銅山街三巷二號一樓,https://ifoodie.tw/restaurant/5967b7c62756dd3b1c41aa92-%E6%BC%B8%E6%BC%B8%E5%92%96%E5%95%A1%E5%BA%97
657,朝鑫壽司 (朝日壽司),4.7,臺北市中正區羅斯福路三段84巷2號,https://ifoodie.tw/restaurant/559d0f91c03a103ee86c38f0-%E6%9C%9D%E9%91%AB%E5%A3%BD%E5%8F%B8-(%E6%9C%9D%E6%97%A5%E5%A3%BD%E5%8F%B8)
658,重熙老麵,4.4,台北市廣州街8巷7號,https://ifoodie.tw/restaurant/59286e6c2756dd5ef79048f5-%E9%87%8D%E7%86%99%E8%80%81%E9%BA%B5
659,台灣添虱目魚專賣店,3.9,臺北市中正區懷寧街88號,https://ifoodie.tw/restaurant/60431dff7cc7fc41f92849ec-%E5%8F%B0%E7%81%A3%E6%B7%BB%E8%99%B1%E7%9B%AE%E9%AD%9A%E5%B0%88%E8%B3%A3%E5%BA%97
661,萊陽桃酥,4.3,臺北市中正區羅斯福路三段90號,https://ifoodie.tw/restaurant/6042421f7cc7fc6288286340-%E8%90%8A%E9%99%BD%E6%A1%83%E9%85%A5
662,I''M PASTA 光華店,3.7,臺北市中正區八德路一段82巷9弄7號,https://ifoodie.tw/restaurant/559dc669c03a103ee86ca909-I''M-PASTA-%E5%85%89%E8%8F%AF%E5%BA%97
663,台北國軍英雄館軍友餐廳,3.9,臺北市中正區長沙街一段20號,https://ifoodie.tw/restaurant/559d0f6cc03a103ee86c38df-%E5%8F%B0%E5%8C%97%E5%9C%8B%E8%BB%8D%E8%8B%B1%E9%9B%84%E9%A4%A8%E8%BB%8D%E5%8F%8B%E9%A4%90%E5%BB%B3
664,大狗麵線 南陽店,3.3,臺北市中正區南陽街13號,https://ifoodie.tw/restaurant/603e49fc7cc7fc14bdab0d46-%E5%A4%A7%E7%8B%97%E9%BA%B5%E7%B7%9A-%E5%8D%97%E9%99%BD%E5%BA%97
665,平安京茶事,4.3,臺北市中正區師大路165號,https://ifoodie.tw/restaurant/559d5134c03a103ee86c6267-%E5%B9%B3%E5%AE%89%E4%BA%AC%E8%8C%B6%E4%BA%8B
666,スシロー壽司郎 台灣旗艦店,4.2,臺北市中正區館前路8號2樓,https://ifoodie.tw/restaurant/5b23ff7b2756dd4c6dc6c4cb-%E3%82%B9%E3%82%B7%E3%83%AD%E3%83%BC%E5%A3%BD%E5%8F%B8%E9%83%8E-%E5%8F%B0%E7%81%A3%E6%97%97%E8%89%A6%E5%BA%97
667,光合箱子華山店,3.9,臺北市中正區八德路一段1號,https://ifoodie.tw/restaurant/58a9de052756dd6b4f4604b8-%E5%85%89%E5%90%88%E7%AE%B1%E5%AD%90%E8%8F%AF%E5%B1%B1%E5%BA%97
668,慢慢Bistro,4.2,臺北市中正區南昌路一段60號,https://ifoodie.tw/restaurant/59146f71f524683b9d7fc46f-%E6%85%A2%E6%85%A2Bistro
669,大廳酒吧 (喜來登大飯店),4.1,臺北市中正區忠孝東路一段12號,https://ifoodie.tw/restaurant/55b91d5640b5e303a1d561d0-%E5%A4%A7%E5%BB%B3%E9%85%92%E5%90%A7-(%E5%96%9C%E4%BE%86%E7%99%BB%E5%A4%A7%E9%A3%AF%E5%BA%97)
670,美蘭阿姨果汁吧,2.8,臺北市萬華區中華路二段309巷底,https://ifoodie.tw/restaurant/55a4ba1bc03a1002ad8ada29-%E7%BE%8E%E8%98%AD%E9%98%BF%E5%A7%A8%E6%9E%9C%E6%B1%81%E5%90%A7
671,初聲咖啡店,4.6,臺北市中正區衡陽路84巷3號,https://ifoodie.tw/restaurant/5ba4b3c4f524687dc6433f34-%E5%88%9D%E8%81%B2%E5%92%96%E5%95%A1%E5%BA%97
672,紀州庵文學茶館,3.7,臺北市中正區同安街107號,https://ifoodie.tw/restaurant/562148272756dd74717fb37b-%E7%B4%80%E5%B7%9E%E5%BA%B5%E6%96%87%E5%AD%B8%E8%8C%B6%E9%A4%A8
673,拾年腸粉,4.8,臺北市中正區水源路27巷19號,https://ifoodie.tw/restaurant/5fdc16572261392d3cf5a16a-%E6%8B%BE%E5%B9%B4%E8%85%B8%E7%B2%89
