store_name,create_time,phone_number,address,total_score,business_hour,distance,latitude_longitude,url,is_appointed_store,is_unknown_store
胡饕米粉湯•黑白切 台大公館店,2022-10-05 10:59:27,0223670517,臺北市中正區羅斯福路三段284巷8號1樓,4.2,"3:11002300,4:11002300,5:11002300,6:11002300,7:11002300,1:11002300,2:11002300",,,https://ifoodie.tw/restaurant/5db68bb88c906d03788b38cd-%E8%83%A1%E9%A5%95%E7%B1%B3%E7%B2%89%E6%B9%AF%E2%80%A2%E9%BB%91%E7%99%BD%E5%88%87-%E5%8F%B0%E5%A4%A7%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
bb.q CHICKEN公館店,2022-10-05 10:59:31,0223625968,臺北市中正區汀州路三段153號,4.5,"3:11002130,4:11002130,5:11002200,6:11002200,7:11002130,1:11002130,2:11002130",,,https://ifoodie.tw/restaurant/631c5183828287036a62e8c8-bb.q-CHICKEN%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
雙月食品社 濟南店,2022-10-05 10:59:37,0233938952,臺北市中正區濟南路一段7號1樓,4.8,"3:11001400,3:17002000,4:11001400,4:17002000,5:11001400,5:17002000,6:11001400,6:17002000,7:11001400,7:17002000,1:11001400,1:17002000,2:11001400,2:17002000",,,https://ifoodie.tw/restaurant/5ec1f71e22613912d02802af-%E9%9B%99%E6%9C%88%E9%A3%9F%E5%93%81%E7%A4%BE-%E6%BF%9F%E5%8D%97%E5%BA%97,0,0
Take out burger,2022-10-05 10:59:42,0223210020,臺北市中正區新生南路一段56巷6號,4.3,"3:11002230,4:11002230,5:11002230,6:11002230,7:11002230,1:11002230,2:11002230",,,https://ifoodie.tw/restaurant/59ea3b572756dd291ec5d59e-Take-out-burger,0,0
客美多咖啡 Komeda‘s Coffee 台北站前店,2022-10-05 10:59:54,0223610986,臺北市中正區忠孝西路一段36號1樓,4.1,"3:07302130,4:07302130,5:07302200,6:07302200,7:07302130,1:07302130,2:07302130",,,https://ifoodie.tw/restaurant/614b2f367cc7fc6858b14aa9-%E5%AE%A2%E7%BE%8E%E5%A4%9A%E5%92%96%E5%95%A1-Komeda%E2%80%98s-Coffe,0,0
魔法咖哩Magic Curry,2022-10-05 10:59:59,0223886298,臺北市中正區忠孝西路一段38號B1,4.1,"3:11001430,3:17002030,4:11001430,4:17002030,5:11001430,5:17002030,6:11002030,7:11002030,1:11001430,1:17002030,2:11001430,2:17002030",,,https://ifoodie.tw/restaurant/5654345b2756dd1f85c55094-%E9%AD%94%E6%B3%95%E5%92%96%E5%93%A9Magic-Curry,0,0
何家甜品鋪-剉冰雪花冰(公館汀州),2022-10-05 11:00:13,0902115871,臺北市中正區汀州路三段124號1樓,4.4,"3:10302330,4:10302330,5:10302330,6:10302330,7:10302330,1:10302330,2:10302330",,,https://ifoodie.tw/restaurant/62abfa1f873d792aed2f2657-%E4%BD%95%E5%AE%B6%E7%94%9C%E5%93%81%E9%8B%AA-%E5%89%89%E5%86%B0%E9%9B%AA%E8%8A%B1%E5%86%B0(%E5%85%AC%E9%A4%A8%E6%B1%80%E5%B7%9E),0,0
大戶屋 微風北車店,2022-10-05 11:00:18,0223319337,臺北市中正區北平西路3號2樓,4.1,"3:11002200,4:11002200,5:11002200,6:11002200,7:11002200,1:11002200,2:11002200",,,https://ifoodie.tw/restaurant/559d705ac03a103ee86c76e1-%E5%A4%A7%E6%88%B6%E5%B1%8B-%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E5%BA%97,0,0
生活在他方 elsewhere cafe,2022-10-05 11:00:24,0233932018,臺北市中正區重慶南路三段5號,4.5,"3:07302200,4:07302200,5:07302200,6:07302200,7:07302200,2:07302200",,,https://ifoodie.tw/restaurant/56140e142756dd484e29c970-%E7%94%9F%E6%B4%BB%E5%9C%A8%E4%BB%96%E6%96%B9-elsewhere-cafe,0,0
老王記牛肉麵,2022-10-05 11:00:35,0223616496,臺北市中正區桃源街15號,3.8,"3:11001430,3:17001930,4:11001430,4:17001930,5:11001430,5:17001930,6:11001530,1:11001430,1:17001930,2:11001430,2:17001930",,,https://ifoodie.tw/restaurant/559d11adc03a103ee86c39eb-%E8%80%81%E7%8E%8B%E8%A8%98%E7%89%9B%E8%82%89%E9%BA%B5,0,0
樺林乾麵,2022-10-05 11:00:40,0223316371,臺北市中正區中華路一段91巷15號,4.6,"3:07301900,4:07301900,5:07301900,1:07301900,2:07301900",,,https://ifoodie.tw/restaurant/559db551c03a103ee86c9df3-%E6%A8%BA%E6%9E%97%E4%B9%BE%E9%BA%B5,0,0
ALL DAY ROASTING COMPANY 師大店,2022-10-05 11:00:44,0223678977,臺北市中正區師大路177號,4.6,"3:10001800,4:10001800,5:10001800,6:10001800,7:10001800,1:10001800,2:10001800",,,https://ifoodie.tw/restaurant/6315bd67cd99575bba202d13-ALL-DAY-ROASTING-COM,0,0
菠蘿麵包 ぼろパン BOLO PAN 公館店,2022-10-05 11:00:49,0222540865,臺北市中正區羅斯福路四段80號,4.0,"3:07002130,4:07002130,5:07002130,6:07002130,7:07002130,1:07002130,2:07002130",,,https://ifoodie.tw/restaurant/6319ede67cc7fc29b3d41d1c-%E8%8F%A0%E8%98%BF%E9%BA%B5%E5%8C%85-%E3%81%BC%E3%82%8D%E3%83%91%E3%83%B3-BOLO-PAN-%E5%85%AC,0,0
阜杭豆漿,2022-10-05 11:00:57,0223922175,臺北市中正區忠孝東路一段108號2樓,4.0,"3:05301230,4:05301230,5:05301230,6:05301230,7:05301230,2:05301230",,,https://ifoodie.tw/restaurant/559dbd8ec03a103ee86ca34f-%E9%98%9C%E6%9D%AD%E8%B1%86%E6%BC%BF,0,0
蘭苑私廚 Orchid Court,2022-10-05 11:01:02,0933216231,臺北市中正區金華街30巷1號,4.2,"3:11301430,3:17302130,4:11301430,4:17302130,5:11301430,5:17302130,6:11301430,6:17302130,7:11301430,7:17302130,1:11301430,1:17302130,2:11301430,2:17302130",,,https://ifoodie.tw/restaurant/5d52d0dd22613965237f6142-%E8%98%AD%E8%8B%91%E7%A7%81%E5%BB%9A-Orchid-Court,0,0
大杵臼 ส้มตําครกยักษ์,2022-10-05 11:01:07,0971765191,臺北市中正區思源街1號『公館水岸廣場』,4.6,"3:17100000,4:00000200,4:17100000,5:00000200,5:17100000,6:00000200,6:17100000,7:17100000,7:00000200,1:00000200,",,,https://ifoodie.tw/restaurant/6315f9687cc7fc70961e6be6-%E5%A4%A7%E6%9D%B5%E8%87%BC-%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%95%E0%B9%8D%E0%B8%B2%E0%B8%84%E0%B8%A3%E0%B8%81%E0%B8%A2%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C,0,0
同心大腸蚵仔麵線,2022-10-05 11:01:14,0223620511,臺北市中正區同安街16號,4.3,"3:11002200,4:11002200,5:11002200,6:11002200,7:11002200,1:11002200,2:11002200",,,https://ifoodie.tw/restaurant/56019a012756dd161830ba82-%E5%90%8C%E5%BF%83%E5%A4%A7%E8%85%B8%E8%9A%B5%E4%BB%94%E9%BA%B5%E7%B7%9A,0,0
無名鹹粥,2022-10-05 11:01:19,0937521095,臺北市中正區汀州路一段90號,4.0,"3:06001330,4:06001330,5:06001330,6:06001400,7:06001400,1:06001330,2:06001330",,,https://ifoodie.tw/restaurant/559da0f7c03a103ee86c9281-%E7%84%A1%E5%90%8D%E9%B9%B9%E7%B2%A5,0,0
楊記潤餅,2022-10-05 11:01:25,0961091896,台北市中正區羅斯福路四段108巷2號,4.3,"4:15302200,5:15302200,6:15302200,7:15302200,1:15302200,2:15302200",,,https://ifoodie.tw/restaurant/6322d00dcd9957666e62d112-%E6%A5%8A%E8%A8%98%E6%BD%A4%E9%A4%85,0,0
龍記搶鍋麵,2022-10-05 11:01:29,0223822057,臺北市中正區衡陽路84巷5號,4.0,"3:10301340,3:16301920,4:10301340,4:16301920,5:10301340,5:16301920,1:10301340,1:16301920,2:10301340,2:16301920",,,https://ifoodie.tw/restaurant/559d3e28c03a103ee86c5635-%E9%BE%8D%E8%A8%98%E6%90%B6%E9%8D%8B%E9%BA%B5,0,0
上村牧場 微風北車店,2022-10-05 11:01:34,0223115592,臺北市中正區北平西路3號2樓,3.8,"3:10002200,4:10002200,5:10002200,6:10002200,7:10002200,1:10002200,2:10002200",,,https://ifoodie.tw/restaurant/5fb26cce8c906d7b09b87ba4-%E4%B8%8A%E6%9D%91%E7%89%A7%E5%A0%B4-%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E5%BA%97,0,0
石研室 石頭火鍋 和億北車店,2022-10-05 11:01:39,0223715580,臺北市中正區忠孝西路一段36號和億北車站B1F,4.3,"3:11002030,4:11002030,5:11002100,6:11002100,7:11002030,1:11002030,2:11002030",,,https://ifoodie.tw/restaurant/5a7ab42d2756dd7bff171eec-%E7%9F%B3%E7%A0%94%E5%AE%A4-%E7%9F%B3%E9%A0%AD%E7%81%AB%E9%8D%8B-%E5%92%8C%E5%84%84%E5%8C%97%E8%BB%8A%E5%BA%97,0,0
Simple Kaffa 興波咖啡旗艦店,2022-10-05 11:01:43,0233221888,臺北市中正區忠孝東路二段27號,4.2,"3:10001700,4:10001700,5:10001700,6:10001700,7:10001700,1:10001700,2:10001700",,,https://ifoodie.tw/restaurant/5ca3145223679c626fa63ead-Simple-Kaffa-%E8%88%88%E6%B3%A2%E5%92%96%E5%95%A1%E6%97%97%E8%89%A6%E5%BA%97,0,0
一派胡塩 酵素臭豆腐 萬大店,2022-10-05 11:01:49,0953933507,臺北市中正區萬大路86號,4.4,"3:11302030,5:11302030,6:11302030,7:11302030,1:11302030,2:11302030",,,https://ifoodie.tw/restaurant/61a34962cd99576a02f1a468-%E4%B8%80%E6%B4%BE%E8%83%A1%E5%A1%A9-%E9%85%B5%E7%B4%A0%E8%87%AD%E8%B1%86%E8%85%90-%E8%90%AC%E5%A4%A7%E5%BA%97,0,0
Kakigori Toshihiko,2022-10-05 11:01:54,999,台北市中正區金門街2-2號,4.5,"3:13002000,4:13002000,5:13002000,6:13002000,7:13002000,2:13002000",,,https://ifoodie.tw/restaurant/5b70f36322613929e502b71c-Kakigori-Toshihiko,0,0
雙月食品社 青島店,2022-10-05 11:02:01,0233938953,臺北市中正區青島東路6之2號,4.6,"3:11001400,3:17002000,4:11001400,4:17002000,5:11001400,5:17002000,6:11001400,6:17002000,1:11001400,1:17002000,2:11001400,2:17002000",,,https://ifoodie.tw/restaurant/55de00d72756dd6eac5c52d3-%E9%9B%99%E6%9C%88%E9%A3%9F%E5%93%81%E7%A4%BE-%E9%9D%92%E5%B3%B6%E5%BA%97,0,0
原來上海,2022-10-05 11:02:05,0223965154,臺北市中正區仁愛路一段17號,4.2,"3:11301400,3:17302100,4:11301400,4:17302100,5:11301400,5:17302100,6:11301400,6:17302100,7:11301400,7:17302100,1:11301400,1:17302100,2:11301400,2:17302100",,,https://ifoodie.tw/restaurant/61eab4b27cc7fc51e4a5fe8c-%E5%8E%9F%E4%BE%86%E4%B8%8A%E6%B5%B7,0,0
Vice Versa Wineshop & Kitchen,2022-10-05 11:02:10,0223660078,臺北市中正區廈門街94號,4.2,"3:18002230,4:18002230,5:18002230,6:18002230,7:18002230,",,,https://ifoodie.tw/restaurant/6080e21c781cc00c2d10b7de-Vice-Versa-Wineshop-,0,0
93番茄牛肉麵,2022-10-05 11:02:15,0223910367,臺北市中正區青島東路3之2號,4.3,"3:11301430,3:17102045,4:11301430,4:17102045,5:11301430,5:17102045,6:11301430,1:11301430,1:17102045,2:11301430,2:17102045",,,https://ifoodie.tw/restaurant/59ff52d22756dd6f04e9d377-93%E7%95%AA%E8%8C%84%E7%89%9B%E8%82%89%E9%BA%B5,0,0
東東好生活,2022-10-05 11:02:20,0223918808,臺北市中正區齊東街76號,4.9,"5:11001600,6:11001700,7:11001700,1:11001600,",,,https://ifoodie.tw/restaurant/631020bacd995739244633dd-%E6%9D%B1%E6%9D%B1%E5%A5%BD%E7%94%9F%E6%B4%BB,0,0
墨洋拉麵,2022-10-05 11:02:25,999,臺北市中正區羅斯福路四段136巷10號,4.2,"3:11301400,3:17002100,4:11301400,4:17002100,5:11301400,5:17002200,6:11301430,6:17002200,7:11301430,7:17002100,1:11301400,1:17002100,2:11301400,2:17002100",,,https://ifoodie.tw/restaurant/5f1eddfed6895d462756373b-%E5%A2%A8%E6%B4%8B%E6%8B%89%E9%BA%B5,0,0
雞肉本家,2022-10-05 11:02:31,0223021330,臺北市中正區八德路一段82巷9弄22號,3.6,"3:11302000,4:11302000,5:11302000,6:11302000,7:11302000,1:11302000,2:11302000",,,https://ifoodie.tw/restaurant/624065bc7cc7fc16d14f0ae1-%E9%9B%9E%E8%82%89%E6%9C%AC%E5%AE%B6,0,0
溫咖哩 Wen Curry,2022-10-05 11:02:36,0223278338,臺北市中正區濟南路二段3號之八,4.7,"3:11301400,3:17302100,4:11301400,4:17302100,5:11301400,5:17302100,6:11301400,6:17302100,7:11301400,7:17302100,1:11301400,1:17302100,2:11301400,2:17302100",,,https://ifoodie.tw/restaurant/6134a970a6272805a3865da9-%E6%BA%AB%E5%92%96%E5%93%A9-Wen-Curry,0,0
臭老闆現蒸臭豆腐-本店,2022-10-05 11:02:42,0223052078,臺北市中正區中華路二段313巷6號,3.9,"4:11302230,5:11302230,6:11302230,7:11302230,1:11302230,2:11302230",,,https://ifoodie.tw/restaurant/559d2bd7c03a103ee86c49b0-%E8%87%AD%E8%80%81%E9%97%86%E7%8F%BE%E8%92%B8%E8%87%AD%E8%B1%86%E8%85%90-%E6%9C%AC%E5%BA%97,0,0
瓦崎燒烤火鍋 公館店,2022-10-05 11:02:47,0223690696,臺北市中正區羅斯福路四段24巷5號,4.1,"3:11302300,4:11302300,5:11302300,6:11302300,7:11302300,1:11302300,2:11302300",,,https://ifoodie.tw/restaurant/559d04e1c03a103ee86c3419-%E7%93%A6%E5%B4%8E%E7%87%92%E7%83%A4%E7%81%AB%E9%8D%8B-%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
蚵仔麵線佳鑫檸檬,2022-10-05 11:02:52,0223052100,臺北市中正區泉州街32之2號,4.5,"3:11001900,4:11001900,5:11001900,6:11001900,7:11001900,1:12001845,2:11001900",,,https://ifoodie.tw/restaurant/559d6bdfc03a103ee86c7455-%E8%9A%B5%E4%BB%94%E9%BA%B5%E7%B7%9A%E4%BD%B3%E9%91%AB%E6%AA%B8%E6%AA%AC,0,0
青島排骨便當,2022-10-05 11:02:58,0223577649,臺北市中正區青島東路3號之3,3.9,"3:11001430,3:17002030,4:11001430,4:17002030,5:11001430,5:17002030,6:11001400,1:11001430,1:17002030,2:11001430,2:17002030",,,https://ifoodie.tw/restaurant/5676ee7f2756dd3d5552acd3-%E9%9D%92%E5%B3%B6%E6%8E%92%E9%AA%A8%E4%BE%BF%E7%95%B6,0,0
太陽蕃茄拉麵,2022-10-05 11:03:03,0223617188,臺北市中正區忠孝西路一段38號B1樓,4.3,"3:11002200,4:11002200,5:11002230,6:11002230,7:11002200,1:11002200,2:11002200",,,https://ifoodie.tw/restaurant/559d3c6fc03a103ee86c54d1-%E5%A4%AA%E9%99%BD%E8%95%83%E8%8C%84%E6%8B%89%E9%BA%B5,0,0
豬肝榮仔 南機場直營店,2022-10-05 11:03:08,0955386183,臺北市中正區中華路二段313巷10號,4.5,"3:17002300,4:17002300,5:17002300,6:17002300,7:17002300,1:17002300,2:17002300",,,https://ifoodie.tw/restaurant/630ac8df7cc7fc419f8c7ce6-%E8%B1%AC%E8%82%9D%E6%A6%AE%E4%BB%94-%E5%8D%97%E6%A9%9F%E5%A0%B4%E7%9B%B4%E7%87%9F%E5%BA%97,0,0
青鳥Bleu&Book,2022-10-05 11:03:13,0223418865,台北市八德路一段1號,4.5,"3:10002100,4:10002100,5:10002100,6:10002100,7:10002100,1:10002100,2:10002100",,,https://ifoodie.tw/restaurant/57fe7acd2756dd3badddb26c-%E9%9D%92%E9%B3%A5Bleu%26Book,0,0
松青潤餅,2022-10-05 11:03:18,0930406677,臺北市中正區中華路二段311巷4號,4.4,"3:15302100,4:15302100,5:15302100,6:15302100,7:15302100,2:15302100",,,https://ifoodie.tw/restaurant/5a3560a52756dd53a25ae748-%E6%9D%BE%E9%9D%92%E6%BD%A4%E9%A4%85,0,0
豆味行,2022-10-05 11:03:24,0223518939,臺北市中正區南昌路一段64號,3.9,"3:11152100,4:11152100,5:11152100,6:11152100,1:11152100,2:11152100",,,https://ifoodie.tw/restaurant/559d0bc5c03a103ee86c374d-%E8%B1%86%E5%91%B3%E8%A1%8C,0,0
台北凱撒大飯店,2022-10-05 11:03:28,0223115151,臺北市中正區忠孝西路一段38號,3.9,,,,https://ifoodie.tw/restaurant/62948203781cc0417ab3ed8b-%E5%8F%B0%E5%8C%97%E5%87%B1%E6%92%92%E5%A4%A7%E9%A3%AF%E5%BA%97,0,0
B-Line By A Train,2022-10-05 11:03:34,0223560010,台北市中正區忠孝東路二段104號2樓,4.6,"3:00000130,3:11001700,3:18000000,4:00000130,4:11001700,4:18000000,5:00000130,5:11001700,5:18000000,6:00000230,6:11001700,6:18000000,7:11001700,7:18000000,7:00000230,1:00000130,1:18000000,2:00000130,2:11001700,2:18000000",,,https://ifoodie.tw/restaurant/559dc5a7c03a103ee86ca8a6-B-Line-By-A-Train,0,0
30 ice cream,2022-10-05 11:03:39,0936146746,臺北市中正區市民大道一段100號臺北地下街Y22入口處,4.4,"3:15002100,5:15002100,6:15002100,7:15002100,2:15002100",,,https://ifoodie.tw/restaurant/61c2d7c3781cc0365e195c77-30-ice-cream,0,0
uPoke 夏威夷生魚飯 水源門市,2022-10-05 11:03:43,0223688756,臺北市中正區思源街16號,4.7,"3:11002030,4:11002030,5:11002030,6:11002030,7:11002030,1:11002030,2:11002030",,,https://ifoodie.tw/restaurant/62256c5fa627280f927b8740-uPoke-%E5%A4%8F%E5%A8%81%E5%A4%B7%E7%94%9F%E9%AD%9A%E9%A3%AF-%E6%B0%B4%E6%BA%90%E9%96%80%E5%B8%82,0,0
曼德樂泰式料理,2022-10-05 11:03:47,0223680786,臺北市中正區汀州路三段239號,3.9,"3:11302130,4:11302130,5:11302130,6:11302130,7:11302130,1:11302130,2:11302130",,,https://ifoodie.tw/restaurant/571e5c012756dd504810441f-%E6%9B%BC%E5%BE%B7%E6%A8%82%E6%B3%B0%E5%BC%8F%E6%96%99%E7%90%86,0,0
SHAPE2GO,2022-10-05 11:03:52,0233936232,臺北市中正區青島東路25之2號,4.8,"3:11301400,3:17301900,4:11301400,4:17301900,5:11301400,5:17301900,6:11301400,1:11301400,1:17301900,2:11301400,2:17301900",,,https://ifoodie.tw/restaurant/6315f9797cc7fc70961e6bf6-SHAPE2GO,0,0
小螺波 XIAO LUO BO 公館店,2022-10-05 11:03:57,0223629219,臺北市中正區羅斯福路三段284巷11號一樓,4.4,"3:11002100,4:11002100,5:11002100,6:11002100,7:11002100,1:11002100,2:11002100",,,https://ifoodie.tw/restaurant/616786f9a6272874909a1f19-%E5%B0%8F%E8%9E%BA%E6%B3%A2-XIAO-LUO-BO-%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
純愛小吃部 Pure Love Diner Bar,2022-10-05 11:04:01,0223675005,臺北市中正區汀州路三段104巷9號,4.4,"3:00000030,3:17300000,4:00000030,4:17300000,5:00000030,5:17300000,6:00000200,6:17300000,7:17300000,7:00000200,1:00000030,1:17300000,2:00000030,2:17300000",,,https://ifoodie.tw/restaurant/604a104c7cc7fc6018f8914a-%E7%B4%94%E6%84%9B%E5%B0%8F%E5%90%83%E9%83%A8-Pure-Love-Dine,0,0
十二廚 (喜來登大飯店),2022-10-05 11:04:07,0223211818,臺北市中正區忠孝東路一段12號,3.7,"3:06301000,3:11301400,3:15001700,3:18002100,4:06301000,4:11301400,4:15001700,4:18002100,5:06301000,5:11301400,5:15001700,5:18002100,6:06301000,6:11301400,6:15001700,6:18002100,7:06301000,7:11301400,7:15001700,7:18002100,1:06301000,1:11301400,1:15001700,1:18002100,2:06301000,2:11301400,2:15001700,2:18002100",,,https://ifoodie.tw/restaurant/559d4bc0c03a103ee86c5eb1-%E5%8D%81%E4%BA%8C%E5%BB%9A-(%E5%96%9C%E4%BE%86%E7%99%BB%E5%A4%A7%E9%A3%AF%E5%BA%97),0,0
彼得好咖啡（南門店）Peter Better Cafe,2022-10-05 11:04:12,0223560232,臺北市中正區羅斯福路一段24號,4.3,"3:07151800,4:07151800,5:07151800,6:07151800,7:07151800,1:07151800,2:07151800",,,https://ifoodie.tw/restaurant/630779fa7cc7fc2c07d90a04-%E5%BD%BC%E5%BE%97%E5%A5%BD%E5%92%96%E5%95%A1%EF%BC%88%E5%8D%97%E9%96%80%E5%BA%97%EF%BC%89Peter-Bett,0,0
三鱻食堂,2022-10-05 11:04:16,0223965056,臺北市中正區濟南路二段58之3號,4.3,"3:11301400,3:17152100,4:11301400,4:17152100,5:11301400,5:17152100,6:11201400,6:17152100,7:11201400,7:17152100,1:11301400,1:17152100,2:11301400,2:17152100",,,https://ifoodie.tw/restaurant/56561d602756dd1d7a1b03d2-%E4%B8%89%E9%B1%BB%E9%A3%9F%E5%A0%82,0,0
金家飯捲 KOREA GIMBAP 김가김밥,2022-10-05 11:04:21,0938808065,臺北市中正區金門街2之3號,4.5,"3:11001400,3:17002000,4:11001400,4:17002000,5:11001400,5:17002000,6:11001400,6:17002000,1:11001400,1:17002000,2:11001400,2:17002000",,,https://ifoodie.tw/restaurant/62fb9b707cc7fc67f86391de-%E9%87%91%E5%AE%B6%E9%A3%AF%E6%8D%B2-KOREA-GIMBAP-%EA%B9%80%EA%B0%80,0,0
BAC Cake & Sweets,2022-10-05 11:04:26,0223881420,臺北市中正區忠孝西路一段38號,4.0,"3:11002100,4:11002100,5:11002100,6:11002100,7:11002100,1:11002100,2:11002100",,,https://ifoodie.tw/restaurant/559d3c83c03a103ee86c5505-BAC-Cake-%26-Sweets,0,0
Chirle Brown 查理布朗烘焙 微風北車店,2022-10-05 11:04:30,0223894682,臺北市中正區北平西路3號,3.2,"3:10002200,4:10002200,5:10002200,6:10002200,7:10002200,1:10002200,2:10002200",,,https://ifoodie.tw/restaurant/6304d6197cc7fc49bce00181-Chirle-Brown-%E6%9F%A5%E7%90%86%E5%B8%83%E6%9C%97%E7%83%98%E7%84%99-,0,0
北棲 邸家,2022-10-05 11:04:36,0233433587,臺北市中正區忠孝東路二段40號,4.6,"3:11301500,3:17302000,4:11301500,4:17302000,5:11301530,5:17302100,6:11301530,6:17302100,7:11301530,7:17302100,1:11301500,1:17302000,2:11301500,2:17302000",,,https://ifoodie.tw/restaurant/613a3115cd99574a7ac1b7a5-%E5%8C%97%E6%A3%B2-%E9%82%B8%E5%AE%B6,0,0
金雞園,2022-10-05 11:04:40,0223680698,臺北市中正區羅斯福路三段316巷8弄3之1號,3.7,"3:10002200,4:10002200,5:10002200,6:10002200,7:10002200,1:10002200,2:10002200",,,https://ifoodie.tw/restaurant/559d7cebc03a103ee86c7f14-%E9%87%91%E9%9B%9E%E5%9C%92,0,0
陳記燒臘,2022-10-05 11:04:45,0223568283,臺北市中正區濟南路二段62巷3號,4.3,"3:10301500,3:16002030,4:10301500,4:16002030,5:10301500,5:16002030,6:10301500,6:16002030,1:10301500,1:16002030,2:10301500,2:16002030",,,https://ifoodie.tw/restaurant/5caf4da72756dd4c1c074af9-%E9%99%B3%E8%A8%98%E7%87%92%E8%87%98,0,0
偷飯賊 微風台北車站店,2022-10-05 11:04:49,0223140332,臺北市中正區北平西路3號微風臺北車站店2樓,4.0,"3:10002200,4:10002200,5:10002200,6:10002200,7:10002200,1:10002200,2:10002200",,,https://ifoodie.tw/restaurant/60941220baf6d30e55b6bad2-%E5%81%B7%E9%A3%AF%E8%B3%8A-%E5%BE%AE%E9%A2%A8%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99%E5%BA%97,0,0
華山-合掌村,2022-10-05 11:04:54,0976181829,臺北市中正區忠孝東路一段108號1樓,4.5,"3:11001400,3:17001900,4:11001400,4:17001900,5:11001400,5:17001900,6:11001400,6:17001900,7:11001400,2:11001400,2:17001900",,,https://ifoodie.tw/restaurant/59bac4a32756dd5b884cfc1d-%E8%8F%AF%E5%B1%B1-%E5%90%88%E6%8E%8C%E6%9D%91,0,0
初面,2022-10-05 11:04:59,0223706706,臺北市中正區信陽街30號,4.6,"3:11002100,4:11002100,5:11002100,6:11002100,7:11002100,1:11002100,2:11002100",,,https://ifoodie.tw/restaurant/5f4f99f9226139528e230e55-%E5%88%9D%E9%9D%A2,0,0
晉江茶堂,2022-10-05 11:05:05,0283691785,臺北市中正區晉江街1號,4.1,"3:11001430,3:16302100,4:11001430,4:16302100,5:11001430,5:16302100,6:11001430,6:16302100,7:11001430,7:16302100,1:11001430,1:16302100,2:11001430,2:16302100",,,https://ifoodie.tw/restaurant/559ddf3dc03a103ee86cb80f-%E6%99%89%E6%B1%9F%E8%8C%B6%E5%A0%82,0,0
隱家拉麵 公館店,2022-10-05 11:05:11,0223684555,臺北市中正區羅斯福路四段52巷1之1號,4.3,"3:11301400,3:16302200,4:11301400,4:16302200,5:11301400,5:16302200,6:11301400,6:16302200,7:11301400,7:16302200,1:11301400,1:16302200,2:11301400,2:16302200",,,https://ifoodie.tw/restaurant/62a34a6c7cc7fc39581330d2-%E9%9A%B1%E5%AE%B6%E6%8B%89%E9%BA%B5-%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
首爾之家,2022-10-05 11:05:16,0223681900,臺北市中正區羅斯福路三段244巷10弄14號,3.9,"3:17002130,4:17002130,5:17002130,6:11001430,6:17002130,7:11001430,7:17002130,1:17002130,2:17002130",,,https://ifoodie.tw/restaurant/562926fd2756dd74707fbed7-%E9%A6%96%E7%88%BE%E4%B9%8B%E5%AE%B6,0,0
小隱茶庵,2022-10-05 11:05:21,0223435859,臺北市中正區杭州南路一段143巷12之1號,4.2,"3:11001900,4:11001900,5:11001900,6:11001900,7:11001900,1:11001900,2:11001900",,,https://ifoodie.tw/restaurant/5e63c2298c906d6e5a562b2f-%E5%B0%8F%E9%9A%B1%E8%8C%B6%E5%BA%B5,0,0
劉媽媽飯糰,2022-10-05 11:05:26,0233936915,臺北市中正區杭州南路二段88號,4.3,"3:05001130,4:05001130,5:05001130,6:05001130,7:05001130,2:05001130",,,https://ifoodie.tw/restaurant/559d35c3c03a103ee86c50d6-%E5%8A%89%E5%AA%BD%E5%AA%BD%E9%A3%AF%E7%B3%B0,0,0
城中市場老牌牛肉拉麵大王,2022-10-05 11:05:32,0223815604,臺北市中正區重慶南路一段46巷7號,4.2,"3:10002000,4:10002000,5:10002000,6:10002000,7:10002000,1:10002000,2:10002000",,,https://ifoodie.tw/restaurant/55a5ff2ac03a102ec1415d9e-%E5%9F%8E%E4%B8%AD%E5%B8%82%E5%A0%B4%E8%80%81%E7%89%8C%E7%89%9B%E8%82%89%E6%8B%89%E9%BA%B5%E5%A4%A7%E7%8E%8B,0,0
明星咖啡館,2022-10-05 11:05:37,0223815589,臺北市中正區武昌街一段5號2樓,4.1,"3:11302030,4:11302030,5:11302100,6:11302100,7:11302030,1:11302030,2:11302030",,,https://ifoodie.tw/restaurant/559d3e78c03a103ee86c5667-%E6%98%8E%E6%98%9F%E5%92%96%E5%95%A1%E9%A4%A8,0,0
有飲 Youin 創意飲品 台北公館店,2022-10-05 11:05:42,0223680899,臺北市中正區汀州路三段221號,4.1,"3:12002000,4:12002000,5:12002000,6:12002000,7:12002000,1:12002000,2:12002000",,,https://ifoodie.tw/restaurant/6226c828a62728640af345d4-%E6%9C%89%E9%A3%B2-Youin-%E5%89%B5%E6%84%8F%E9%A3%B2%E5%93%81-%E5%8F%B0%E5%8C%97%E5%85%AC%E9%A4%A8%E5%BA%97,0,0
