id,餐廳名稱, 餐廳評價,餐廳地址,餐廳連結
345,沐樂咖啡 新生店,4.1,臺北市中正區臨沂街13巷7號,https://ifoodie.tw/restaurant/559de50dc03a103ee86cbc88-%E6%B2%90%E6%A8%82%E5%92%96%E5%95%A1-%E6%96%B0%E7%94%9F%E5%BA%97
346,金大鋤壽喜燒SUKIYAKI 三創店,4.4,臺北市中正區市民大道三段2號9樓,https://ifoodie.tw/restaurant/5e00707e8c906d4101c29d14-%E9%87%91%E5%A4%A7%E9%8B%A4%E5%A3%BD%E5%96%9C%E7%87%92SUKIYAKI-%E4%B8%89%E5%89%B5%E5%BA%97
347,濟南牛肉麵,4.5,臺北市中正區濟南路二段60之3號,https://ifoodie.tw/restaurant/559d7f12c03a103ee86c8074-%E6%BF%9F%E5%8D%97%E7%89%9B%E8%82%89%E9%BA%B5
348,和園川味小吃,4.2,臺北市中正區紹興南街5之2號,https://ifoodie.tw/restaurant/5e6636168c906d1cb08dc56c-%E5%92%8C%E5%9C%92%E5%B7%9D%E5%91%B3%E5%B0%8F%E5%90%83
349,貳家桌遊 復興北店,4.8,臺北市松山區長安東路二段215號10樓,https://ifoodie.tw/restaurant/5fe88070226139643cb57528-%E8%B2%B3%E5%AE%B6%E6%A1%8C%E9%81%8A-%E5%BE%A9%E8%88%88%E5%8C%97%E5%BA%97
350,北平上園樓,4.0,臺北市中正區林森南路4號,https://ifoodie.tw/restaurant/559d9d25c03a103ee86c90bc-%E5%8C%97%E5%B9%B3%E4%B8%8A%E5%9C%92%E6%A8%93
351,海享吃精緻鍋物,4.8,臺北市中正區中華路二段307巷8號,https://ifoodie.tw/restaurant/606e53a1cd995731e299e49f-%E6%B5%B7%E4%BA%AB%E5%90%83%E7%B2%BE%E7%B7%BB%E9%8D%8B%E7%89%A9
352,咖啡學人-老傑克 The Cafeist & Old Jack,4.6,臺北市中正區金門街4號,https://ifoodie.tw/restaurant/5d9c96c2226139118e284dce-%E5%92%96%E5%95%A1%E5%AD%B8%E4%BA%BA-%E8%80%81%E5%82%91%E5%85%8B-The-Cafeist
353,九日咖啡 自家烘焙咖啡館（二店）,4.6,臺北市中正區青島西路11號,https://ifoodie.tw/restaurant/5e5299f2d6895d05417d58df-%E4%B9%9D%E6%97%A5%E5%92%96%E5%95%A1-%E8%87%AA%E5%AE%B6%E7%83%98%E7%84%99%E5%92%96%E5%95%A1%E9%A4%A8%EF%BC%88%E4%BA%8C%E5%BA%97%EF%BC%89
354,戰醬燒肉,4.5,臺北市中正區羅斯福路三段316巷7之3號,https://ifoodie.tw/restaurant/5b5a0ed12756dd1ee91b66fd-%E6%88%B0%E9%86%AC%E7%87%92%E8%82%89
355,INTERMISSION 中場休息 Cafe'',4.6,臺北市中正區汀州路三段149號1樓,https://ifoodie.tw/restaurant/609b9c87781cc014308fa6d2-INTERMISSION-%E4%B8%AD%E5%A0%B4%E4%BC%91%E6%81%AF-Ca
356,30 ice cream,4.4,臺北市中正區市民大道一段100號臺北地下街Y22入口處,https://ifoodie.tw/restaurant/61c2d7c3781cc0365e195c77-30-ice-cream
357,animate cafe 台北北門店,4.1,臺北市中正區博愛路7號1樓,https://ifoodie.tw/restaurant/61c327c57cc7fc5581a5f743-animate-cafe-%E5%8F%B0%E5%8C%97%E5%8C%97%E9%96%80%E5%BA%97
358,周記手工家常麵,4.2,臺北市中正區漢口街一段80巷12之5號,https://ifoodie.tw/restaurant/5633b18b2756dd46cfcfdbf0-%E5%91%A8%E8%A8%98%E6%89%8B%E5%B7%A5%E5%AE%B6%E5%B8%B8%E9%BA%B5
359,Caviar café+ brunch 魚子醬咖啡,4.6,臺北市中正區齊東街68號,https://ifoodie.tw/restaurant/5d18b1e88c906d4dd4aeb049-Caviar-caf%C3%A9%2B-brunch-
360,城中豆花伯五十年老店,4.1,臺北市中正區漢口街一段80巷,https://ifoodie.tw/restaurant/559d43ccc03a103ee86c59d6-%E5%9F%8E%E4%B8%AD%E8%B1%86%E8%8A%B1%E4%BC%AF%E4%BA%94%E5%8D%81%E5%B9%B4%E8%80%81%E5%BA%97
361,蘭苑私廚 Orchid Court,4.2,臺北市中正區金華街30巷1號,https://ifoodie.tw/restaurant/5d52d0dd22613965237f6142-%E8%98%AD%E8%8B%91%E7%A7%81%E5%BB%9A-Orchid-Court
362,我不怕你泰胖,4.4,臺北市中正區中華路二段75巷1弄13號,https://ifoodie.tw/restaurant/61c0018e8282871fb23791da-%E6%88%91%E4%B8%8D%E6%80%95%E4%BD%A0%E6%B3%B0%E8%83%96
363,Hamster Dessert 倉鼠甜點工作室,4.7,臺北市中正區杭州南路一段14之7號,https://ifoodie.tw/restaurant/5b71b83823679c72bd0a2b8c-Hamster-Dessert-%E5%80%89%E9%BC%A0%E7%94%9C%E9%BB%9E
364,樂雅樂家庭餐廳,3.7,臺北市中正區許昌街19號,https://ifoodie.tw/restaurant/559d15c4c03a103ee86c3bfa-%E6%A8%82%E9%9B%85%E6%A8%82%E5%AE%B6%E5%BA%AD%E9%A4%90%E5%BB%B3
365,炎弟炒飯鐵板燒 公館店,4.7,臺北市中正區汀州路三段208號,https://ifoodie.tw/restaurant/61bde17b7cc7fc776c7501af-%E7%82%8E%E5%BC%9F%E7%82%92%E9%A3%AF%E9%90%B5%E6%9D%BF%E7%87%92-%E5%85%AC%E9%A4%A8%E5%BA%97
366,鼎豐記上海蟹殼黃,4.1,臺北市中正區衡陽路94號,https://ifoodie.tw/restaurant/61bde1847cc7fc776c7501b7-%E9%BC%8E%E8%B1%90%E8%A8%98%E4%B8%8A%E6%B5%B7%E8%9F%B9%E6%AE%BC%E9%BB%83
367,一家川菜小館,4.1,臺北市中正區中華路二段305巷15號,https://ifoodie.tw/restaurant/59bf84e923679c7a92ada4e4-%E4%B8%80%E5%AE%B6%E5%B7%9D%E8%8F%9C%E5%B0%8F%E9%A4%A8
368,徐記川菜,4.1,臺北市中正區中華路二段301巷16號,https://ifoodie.tw/restaurant/61b89c387cc7fc1498412815-%E5%BE%90%E8%A8%98%E5%B7%9D%E8%8F%9C
369,祥記號美食小吃,4.1,臺北市中正區羅斯福路四段92號,https://ifoodie.tw/restaurant/559dd23dc03a103ee86caf88-%E7%A5%A5%E8%A8%98%E8%99%9F%E7%BE%8E%E9%A3%9F%E5%B0%8F%E5%90%83
370,Little M cafe,4.6,臺北市中正區和平西路一段57號1樓,https://ifoodie.tw/restaurant/5f2e98092261394bac5e69ca-Little-M-cafe
371,麻煮MiNi麻辣煲 公館店,4.5,臺北市中正區汀州路三段273號1樓,https://ifoodie.tw/restaurant/600f741d02935e535fd8ad52-%E9%BA%BB%E7%85%AEMiNi%E9%BA%BB%E8%BE%A3%E7%85%B2-%E5%85%AC%E9%A4%A8%E5%BA%97
372,泰味鮮,4.2,臺北市中正區羅斯福路三段316巷8弄3之4號,https://ifoodie.tw/restaurant/5f3557b622613979f8854fcd-%E6%B3%B0%E5%91%B3%E9%AE%AE
373,坂田家廚房,4.4,臺北市中正區青島東路4之2號1樓,https://ifoodie.tw/restaurant/60fe5b88781cc0714ae667d2-%E5%9D%82%E7%94%B0%E5%AE%B6%E5%BB%9A%E6%88%BF
374,花園 THAI THAI,3.7,臺北市中正區中華路二段1號,https://ifoodie.tw/restaurant/5f3a0953d6895d71f8a97916-%E8%8A%B1%E5%9C%92-THAI-THAI
375,Drip Cafe 好滴咖啡,3.6,台北市台北市中正區南陽街1號2樓,https://ifoodie.tw/restaurant/5741bdd12756dd1a509b5f74-Drip-Cafe-%E5%A5%BD%E6%BB%B4%E5%92%96%E5%95%A1
376,三娘香菇肉粥,4.2,臺北市中正區南昌路二段4之3號,https://ifoodie.tw/restaurant/55a509c7c03a10241de642c2-%E4%B8%89%E5%A8%98%E9%A6%99%E8%8F%87%E8%82%89%E7%B2%A5
377,富士山の豬,4.3,臺北市中正區延平南路36之1號,https://ifoodie.tw/restaurant/5d76f2258c906d23a231f725-%E5%AF%8C%E5%A3%AB%E5%B1%B1%E3%81%AE%E8%B1%AC
378,NUKI Coffee,4.4,臺北市中正區金門街5之1號,https://ifoodie.tw/restaurant/55a6511ec03a104df53c995e-NUKI-Coffee
379,一派胡塩 酵素臭豆腐 萬大店,4.4,臺北市中正區萬大路86號,https://ifoodie.tw/restaurant/61a34962cd99576a02f1a468-%E4%B8%80%E6%B4%BE%E8%83%A1%E5%A1%A9-%E9%85%B5%E7%B4%A0%E8%87%AD%E8%B1%86%E8%85%90-%E8%90%AC%E5%A4%A7%E5%BA%97
380,垃圾麵,4.4,臺北市中正區八德路一段82巷9弄14號,https://ifoodie.tw/restaurant/559d0125c03a103ee86c3278-%E5%9E%83%E5%9C%BE%E9%BA%B5
381,東方霸牛肉麵,4.3,台北市中正區杭州南路一段57號,https://ifoodie.tw/restaurant/56a85ff42756dd13f13b4f8d-%E6%9D%B1%E6%96%B9%E9%9C%B8%E7%89%9B%E8%82%89%E9%BA%B5
382,Bar Link,4.9,臺北市中正區師大路164號,https://ifoodie.tw/restaurant/61aa3cdd7cc7fc1a7983b3dd-Bar-Link
383,鶴茶樓- 鶴頂紅茶商店 北車信陽店,3.9,臺北市中正區信陽街18號,https://ifoodie.tw/restaurant/60f97ee77cc7fc1b16705414-%E9%B6%B4%E8%8C%B6%E6%A8%93-%E9%B6%B4%E9%A0%82%E7%B4%85%E8%8C%B6%E5%95%86%E5%BA%97-%E5%8C%97%E8%BB%8A%E4%BF%A1%E9%99%BD%E5%BA%97
384,亞尼克菓子工房,3.7,臺北市中正區寶慶路32號,https://ifoodie.tw/restaurant/5988ad422756dd4222bbb8c5-%E4%BA%9E%E5%B0%BC%E5%85%8B%E8%8F%93%E5%AD%90%E5%B7%A5%E6%88%BF
385,"台北時代寓所 Hotel Resonance Taipei, Tapestry Collection by Hilton",4.6,臺北市中正區林森南路7號,https://ifoodie.tw/restaurant/61a8ca0f7cc7fc50791d6275-%E5%8F%B0%E5%8C%97%E6%99%82%E4%BB%A3%E5%AF%93%E6%89%80-Hotel-Resonan
386,Rich Daddy cafe & kids 富爸爸餐飲會所,4.6,臺北市中正區金山北路1號2樓,https://ifoodie.tw/restaurant/5e50b22d22613905f0bff512-Rich-Daddy-cafe-%26-ki
387,初面,4.6,臺北市中正區信陽街30號,https://ifoodie.tw/restaurant/5f4f99f9226139528e230e55-%E5%88%9D%E9%9D%A2
388,淘客美式漢堡 北車店,4.2,臺北市中正區信陽街14號,https://ifoodie.tw/restaurant/609e02c1baf6d350d1e9ce22-%E6%B7%98%E5%AE%A2%E7%BE%8E%E5%BC%8F%E6%BC%A2%E5%A0%A1-%E5%8C%97%E8%BB%8A%E5%BA%97
389,金子半之助,4.2,台北市中正區北平西路3號2樓,https://ifoodie.tw/restaurant/56418d33699b6e2cfea03633-%E9%87%91%E5%AD%90%E5%8D%8A%E4%B9%8B%E5%8A%A9
390,菠蘿麵包 ぼろパン BOLO PAN,4.2,臺北市中正區公園路22之3號,https://ifoodie.tw/restaurant/5be598552756dd74fbf05829-%E8%8F%A0%E8%98%BF%E9%BA%B5%E5%8C%85-%E3%81%BC%E3%82%8D%E3%83%91%E3%83%B3-BOLO-PAN
391,鈜景國產肉品專賣店,4.4,臺北市中正區臨沂街70號,https://ifoodie.tw/restaurant/559de2c7c03a103ee86cbacd-%E9%88%9C%E6%99%AF%E5%9C%8B%E7%94%A2%E8%82%89%E5%93%81%E5%B0%88%E8%B3%A3%E5%BA%97
392,北北車魯肉飯,4.3,臺北市中正區公園路20巷21號,https://ifoodie.tw/restaurant/59c675fc22613961f7e882f1-%E5%8C%97%E5%8C%97%E8%BB%8A%E9%AD%AF%E8%82%89%E9%A3%AF
393,養鍋Yang Guo石頭涮涮鍋,4.6,臺北市中正區寧波西街81號,https://ifoodie.tw/restaurant/5b94808f23679c590d06893d-%E9%A4%8A%E9%8D%8BYang-Guo%E7%9F%B3%E9%A0%AD%E6%B6%AE%E6%B6%AE%E9%8D%8B
394,法點法食 FA DEN FA SAï,4.7,臺北市中正區汀州路三段210號,https://ifoodie.tw/restaurant/56a11e712756dd55b02985f4-%E6%B3%95%E9%BB%9E%E6%B3%95%E9%A3%9F-FA-DEN-FA-SA%C3%AF
395,野草居食屋,4.4,臺北市中正區同安街28巷1號,https://ifoodie.tw/restaurant/55a67a6bc03a104df53ca54e-%E9%87%8E%E8%8D%89%E5%B1%85%E9%A3%9F%E5%B1%8B
396,老建中麵店,4.2,臺北市中正區泉州街39號,https://ifoodie.tw/restaurant/55e086f12756dd6038355ea6-%E8%80%81%E5%BB%BA%E4%B8%AD%E9%BA%B5%E5%BA%97
397,竜丼日式料理,4.1,臺北市中正區南昌路一段108巷1號2樓,https://ifoodie.tw/restaurant/5f52fc2f8c906d46e78b2230-%E7%AB%9C%E4%B8%BC%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86
398,Coppii Lumii living coffee 冉冉生活(城中),4.1,臺北市中正區永綏街7號,https://ifoodie.tw/restaurant/61933a7c873d790429c1f093-Coppii-Lumii-living-
399,芝生食堂 忠孝新生店,4.3,台北市中正區忠孝東路二段134巷1號,https://ifoodie.tw/restaurant/5bab966e2756dd3ce3373786-%E8%8A%9D%E7%94%9F%E9%A3%9F%E5%A0%82-%E5%BF%A0%E5%AD%9D%E6%96%B0%E7%94%9F%E5%BA%97
400,詠樂-野菜咖哩,4.1,臺北市中正區福州街3號1樓,https://ifoodie.tw/restaurant/618c7dd4873d790739098ddd-%E8%A9%A0%E6%A8%82-%E9%87%8E%E8%8F%9C%E5%92%96%E5%93%A9
401,鬼匠貳拉麵 咖哩飯,4.4,臺北市中正區寧波西街69號,https://ifoodie.tw/restaurant/618bd6de82828732766fdcd7-%E9%AC%BC%E5%8C%A0%E8%B2%B3%E6%8B%89%E9%BA%B5-%E5%92%96%E5%93%A9%E9%A3%AF
402,徹思叔叔本店,4.0,臺北市中正區北平西路3號1樓號臺北車站大廳南二門,https://ifoodie.tw/restaurant/559d7079c03a103ee86c770f-%E5%BE%B9%E6%80%9D%E5%8F%94%E5%8F%94%E6%9C%AC%E5%BA%97
403,璞滿滿,4.5,臺北市中正區徐州路34號,https://ifoodie.tw/restaurant/5ffeb7b5d6895d070f129aa6-%E7%92%9E%E6%BB%BF%E6%BB%BF
404,小李便當店,4.2,臺北市中正區濟南路二段3號,https://ifoodie.tw/restaurant/5c876ce4f52468307c75bde5-%E5%B0%8F%E6%9D%8E%E4%BE%BF%E7%95%B6%E5%BA%97
405,泰享喝商行泰式茶飲,4.6,臺北市中正區羅斯福路四段138號,https://ifoodie.tw/restaurant/604dbbadbaf6d367791150af-%E6%B3%B0%E4%BA%AB%E5%96%9D%E5%95%86%E8%A1%8C%E6%B3%B0%E5%BC%8F%E8%8C%B6%E9%A3%B2
406,彼得好咖啡 三創門市,3.9,臺北市中正區八德路一段104號,https://ifoodie.tw/restaurant/61c3d12dbaf6d34d984ee3e2-%E5%BD%BC%E5%BE%97%E5%A5%BD%E5%92%96%E5%95%A1-%E4%B8%89%E5%89%B5%E9%96%80%E5%B8%82
407,幸福村潤餅,3.4,臺北市大安區羅斯福路三段316巷內,https://ifoodie.tw/restaurant/570dc45e699b6e7dd468063c-%E5%B9%B8%E7%A6%8F%E6%9D%91%E6%BD%A4%E9%A4%85
408,Learn Bar 學吧精釀,4.7,臺北市中正區信義路二段253號1樓,https://ifoodie.tw/restaurant/6184ef627cc7fc1f9f2059b5-Learn-Bar-%E5%AD%B8%E5%90%A7%E7%B2%BE%E9%87%80
409,小菜館 韓式拌飯,4.5,臺北市中正區羅斯福路二段30巷9號,https://ifoodie.tw/restaurant/61922c53cd99571be513e30d-%E5%B0%8F%E8%8F%9C%E9%A4%A8-%E9%9F%93%E5%BC%8F%E6%8B%8C%E9%A3%AF
410,東門御園坊 手工水餃,3.8,臺北市中正區信義路二段79巷13號,https://ifoodie.tw/restaurant/594813452756dd524dd090d9-%E6%9D%B1%E9%96%80%E5%BE%A1%E5%9C%92%E5%9D%8A-%E6%89%8B%E5%B7%A5%E6%B0%B4%E9%A4%83
411,8 1/2 oz 漢堡,4.9,臺北市中正區汀州路二段186號,https://ifoodie.tw/restaurant/608a4ba2873d79559b7a9d3a-8-1%2F2-oz-%E6%BC%A2%E5%A0%A1
412,三元堂拉麵專門店,4.5,臺北市中正區三元街52號,https://ifoodie.tw/restaurant/5f412a7c2756dd2fb4c9a2d6-%E4%B8%89%E5%85%83%E5%A0%82%E6%8B%89%E9%BA%B5%E5%B0%88%E9%96%80%E5%BA%97
413,馬辣頂級麻辣鴛鴦火鍋,4.1,臺北市中正區汀州路三段86號,https://ifoodie.tw/restaurant/55a4f75ec03a10241de63c43-%E9%A6%AC%E8%BE%A3%E9%A0%82%E7%B4%9A%E9%BA%BB%E8%BE%A3%E9%B4%9B%E9%B4%A6%E7%81%AB%E9%8D%8B
414,兄弟蚵仔麵線,4.1,臺北市中正區汀州路三段235號,https://ifoodie.tw/restaurant/55a5e1f1c03a102ec1415491-%E5%85%84%E5%BC%9F%E8%9A%B5%E4%BB%94%E9%BA%B5%E7%B7%9A
415,梅江韓國烤肉,3.5,臺北市中正區思源街10號,https://ifoodie.tw/restaurant/55a50fe1c03a10241de644ef-%E6%A2%85%E6%B1%9F%E9%9F%93%E5%9C%8B%E7%83%A4%E8%82%89
416,黃家香腸,4.5,臺北市中正區泉州街32之3號,https://ifoodie.tw/restaurant/559d6be1c03a103ee86c7459-%E9%BB%83%E5%AE%B6%E9%A6%99%E8%85%B8
417,雞三和 微風台北車站,3.4,臺北市中正區北平西路3號2樓,https://ifoodie.tw/restaurant/5b011f72f524680fd44a9423-%E9%9B%9E%E4%B8%89%E5%92%8C-%E5%BE%AE%E9%A2%A8%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99
418,魚バカ,4.2,台北市中正區信義路二段81號,https://ifoodie.tw/restaurant/57e3e5e92756dd5e90df9144-%E9%AD%9A%E3%83%90%E3%82%AB
419,貴哥福州麵,4.0,臺北市中正區中華路二段307巷9號,https://ifoodie.tw/restaurant/6179add3a62728466dfddecf-%E8%B2%B4%E5%93%A5%E7%A6%8F%E5%B7%9E%E9%BA%B5
420,東門赤肉羹,4.5,臺北市中正區臨沂街56號,https://ifoodie.tw/restaurant/559d8198c03a103ee86c819d-%E6%9D%B1%E9%96%80%E8%B5%A4%E8%82%89%E7%BE%B9
421,12MINI經典即享鍋-捷運公館店,3.9,臺北市中正區羅斯福路三段316巷14號,https://ifoodie.tw/restaurant/5dfcd8e62756dd0f69066b06-12MINI%E7%B6%93%E5%85%B8%E5%8D%B3%E4%BA%AB%E9%8D%8B-%E6%8D%B7%E9%81%8B%E5%85%AC%E9%A4%A8%E5%BA%97
422,蔡萬興,3.8,臺北市中正區和平西路一段118號,https://ifoodie.tw/restaurant/559d9674c03a103ee86c8d4d-%E8%94%A1%E8%90%AC%E8%88%88
423,初 拉麵&煎餃,4.2,臺北市中正區南昌路一段59巷17號,https://ifoodie.tw/restaurant/597638112756dd343a9d7b7d-%E5%88%9D-%E6%8B%89%E9%BA%B5%26%E7%85%8E%E9%A4%83
424,藍記麻辣,2.9,臺北市中正區金山南路一段19號,https://ifoodie.tw/restaurant/559d08d9c03a103ee86c3600-%E8%97%8D%E8%A8%98%E9%BA%BB%E8%BE%A3
425,康記老麵包子專賣店,4.4,臺北市中正區寧波西街48號,https://ifoodie.tw/restaurant/5d08f38b2756dd2c77f17031-%E5%BA%B7%E8%A8%98%E8%80%81%E9%BA%B5%E5%8C%85%E5%AD%90%E5%B0%88%E8%B3%A3%E5%BA%97
426,兩點(手作茶飲+車輪餅) 公館店,4.7,臺北市中正區汀州路三段185號,https://ifoodie.tw/restaurant/5e7f5d4f2756dd7a62627b64-%E5%85%A9%E9%BB%9E(%E6%89%8B%E4%BD%9C%E8%8C%B6%E9%A3%B2%2B%E8%BB%8A%E8%BC%AA%E9%A4%85)-%E5%85%AC%E9%A4%A8%E5%BA%97
427,小吉市場,4.5,臺北市中正區南昌路二段111號,https://ifoodie.tw/restaurant/5d9bd247d6895d2318c1ae0a-%E5%B0%8F%E5%90%89%E5%B8%82%E5%A0%B4
428,玖伍牛肉麵,4.0,台北市中正區八德路一段82巷8號,https://ifoodie.tw/restaurant/5d010a602756dd69b933fb4a-%E7%8E%96%E4%BC%8D%E7%89%9B%E8%82%89%E9%BA%B5
429,奧蘿茉CAfe北車店,3.8,臺北市中正區南陽街26號,https://ifoodie.tw/restaurant/579e3e812756dd17464d149c-%E5%A5%A7%E8%98%BF%E8%8C%89CAfe%E5%8C%97%E8%BB%8A%E5%BA%97
430,甜心餐廳 台糖台北會館,3.8,臺北市中正區中華路一段39號,https://ifoodie.tw/restaurant/5b4c061c23679c4f4bad663c-%E7%94%9C%E5%BF%83%E9%A4%90%E5%BB%B3-%E5%8F%B0%E7%B3%96%E5%8F%B0%E5%8C%97%E6%9C%83%E9%A4%A8
431,紅爐牛排館,4.4,臺北市中正區仁愛路二段32號,https://ifoodie.tw/restaurant/55a67d71c03a104df53ca649-%E7%B4%85%E7%88%90%E7%89%9B%E6%8E%92%E9%A4%A8
432,坦都理,4.7,臺北市中正區汀州路三段57號,https://ifoodie.tw/restaurant/616a266a7cc7fc09767d4997-%E5%9D%A6%E9%83%BD%E7%90%86
433,南門福州傻瓜乾麵,3.9,台北市中正區南昌路一段59巷32號,https://ifoodie.tw/restaurant/559d8783c03a103ee86c8490-%E5%8D%97%E9%96%80%E7%A6%8F%E5%B7%9E%E5%82%BB%E7%93%9C%E4%B9%BE%E9%BA%B5
434,易牙居餐廳,3.9,臺北市中正區羅斯福路三段286巷16號,https://ifoodie.tw/restaurant/55a67da2c03a104df53ca65b-%E6%98%93%E7%89%99%E5%B1%85%E9%A4%90%E5%BB%B3
435,幸福日式飯糰,4.6,臺北市中正區羅斯福路二段126之3號,https://ifoodie.tw/restaurant/569540e02756dd5f459aa061-%E5%B9%B8%E7%A6%8F%E6%97%A5%E5%BC%8F%E9%A3%AF%E7%B3%B0
436,朝柴肉蛋吐司華山店,4.3,臺北市中正區紹興南街4之9號,https://ifoodie.tw/restaurant/616046fe7cc7fc3edbf83e4d-%E6%9C%9D%E6%9F%B4%E8%82%89%E8%9B%8B%E5%90%90%E5%8F%B8%E8%8F%AF%E5%B1%B1%E5%BA%97
437,4F劇場咖啡 Le Promenoir (中山堂),4.5,台北市中正區延平南路98號4樓,https://ifoodie.tw/restaurant/56de20f72756dd2f3e5dcd8e-4F%E5%8A%87%E5%A0%B4%E5%92%96%E5%95%A1-Le-Promenoir-
438,順園小館,4.1,臺北市中正區汀州路三段281號,https://ifoodie.tw/restaurant/559d63abc03a103ee86c6e04-%E9%A0%86%E5%9C%92%E5%B0%8F%E9%A4%A8
439,麵屋輝,4.2,臺北市中正區伊通街8之1號,https://ifoodie.tw/restaurant/559d7427c03a103ee86c79f4-%E9%BA%B5%E5%B1%8B%E8%BC%9D
440,On Day今仔日 公館示範店,4.8,臺北市中正區羅斯福路四段136巷12號,https://ifoodie.tw/restaurant/6128d1587cc7fc409529def8-On-Day%E4%BB%8A%E4%BB%94%E6%97%A5-%E5%85%AC%E9%A4%A8%E7%A4%BA%E7%AF%84%E5%BA%97
441,一兆堂鍋物,4.3,臺北市中正區北平西路3號2樓,https://ifoodie.tw/restaurant/559d704ec03a103ee86c76c9-%E4%B8%80%E5%85%86%E5%A0%82%E9%8D%8B%E7%89%A9
442,橘村屋,4.4,臺北市中正區北平西路3號,https://ifoodie.tw/restaurant/5df0fb832756dd1efe23b43a-%E6%A9%98%E6%9D%91%E5%B1%8B
443,珍記豬血糕,4.1,臺北市中正區汀州路三段187號,https://ifoodie.tw/restaurant/559d55a5c03a103ee86c653a-%E7%8F%8D%E8%A8%98%E8%B1%AC%E8%A1%80%E7%B3%95
444,A Fabules Day,3.9,臺北市中正區信義路二段171號1樓,https://ifoodie.tw/restaurant/5f75e5f52756dd14e4c441fb-A-Fabules-Day
445,CAFE Macho早秋咖啡,4.4,臺北市中正區晉江街10號,https://ifoodie.tw/restaurant/55a501c8c03a10241de6401a-CAFE-Macho%E6%97%A9%E7%A7%8B%E5%92%96%E5%95%A1
446,Fun Juice 丰果汁 台大醫院兒童醫院店,5.0,臺北市中正區中山南路8號B1,https://ifoodie.tw/restaurant/6153d48fcd99575e46f44a94-Fun-Juice-%E4%B8%B0%E6%9E%9C%E6%B1%81-%E5%8F%B0%E5%A4%A7%E9%86%AB%E9%99%A2%E5%85%92%E7%AB%A5
447,小蒙牛精緻鍋物（涮）三創店,4.5,臺北市中正區市民大道三段2號9樓,https://ifoodie.tw/restaurant/614d81dbcd99577662f1aec8-%E5%B0%8F%E8%92%99%E7%89%9B%E7%B2%BE%E7%B7%BB%E9%8D%8B%E7%89%A9%EF%BC%88%E6%B6%AE%EF%BC%89%E4%B8%89%E5%89%B5%E5%BA%97
448,梅門防空洞,4.3,臺北市中正區延平南路87號,https://ifoodie.tw/restaurant/55b916a940b5e303a1d56098-%E6%A2%85%E9%96%80%E9%98%B2%E7%A9%BA%E6%B4%9E
449,万 象WANGXINAG,4.2,臺北市中正區同安街73巷10號,https://ifoodie.tw/restaurant/609b9436cd99573ae8117418-%E4%B8%87-%E8%B1%A1WANGXINAG
450,小巷裁縫,4.7,臺北市中正區羅斯福路二段30巷5號,https://ifoodie.tw/restaurant/614c5bde7cc7fc7d6552ee7b-%E5%B0%8F%E5%B7%B7%E8%A3%81%E7%B8%AB
451,客美多咖啡 Komeda‘s Coffee 台北站前店,4.1,臺北市中正區忠孝西路一段36號1樓,https://ifoodie.tw/restaurant/614b2f367cc7fc6858b14aa9-%E5%AE%A2%E7%BE%8E%E5%A4%9A%E5%92%96%E5%95%A1-Komeda%E2%80%98s-Coffe
452,麥食達韓式料理,4.2,臺北市中正區懷寧街86號,https://ifoodie.tw/restaurant/559d1771c03a103ee86c3d02-%E9%BA%A5%E9%A3%9F%E9%81%94%E9%9F%93%E5%BC%8F%E6%96%99%E7%90%86
453,阿妹麵店,4.0,臺北市中正區南昌路二段105號,https://ifoodie.tw/restaurant/55a50151c03a10241de63ffa-%E9%98%BF%E5%A6%B9%E9%BA%B5%E5%BA%97
454,金峰魯肉飯,3.5,臺北市中正區羅斯福路一段10號,https://ifoodie.tw/restaurant/559d18d3c03a103ee86c3de8-%E9%87%91%E5%B3%B0%E9%AD%AF%E8%82%89%E9%A3%AF
455,王朝餐廳 凱撒飯店,4.0,臺北市中正區忠孝西路一段38號3F,https://ifoodie.tw/restaurant/57740d702756dd5158c8061a-%E7%8E%8B%E6%9C%9D%E9%A4%90%E5%BB%B3-%E5%87%B1%E6%92%92%E9%A3%AF%E5%BA%97
456,小南門福州傻瓜乾麵,3.6,臺北市中正區延平南路153號,https://ifoodie.tw/restaurant/559dd3e7c03a103ee86cb083-%E5%B0%8F%E5%8D%97%E9%96%80%E7%A6%8F%E5%B7%9E%E5%82%BB%E7%93%9C%E4%B9%BE%E9%BA%B5
457,別處咖啡 Away cafe,4.5,臺北市中正區羅斯福路三段244巷9弄2之1號,https://ifoodie.tw/restaurant/609a93287cc7fc5b2dcad3b4-%E5%88%A5%E8%99%95%E5%92%96%E5%95%A1-Away-cafe
458,乾杯 台北總站,3.9,臺北市中正區北平西路3號臺北車站2樓,https://ifoodie.tw/restaurant/57bc1436699b6e0398bea25e-%E4%B9%BE%E6%9D%AF-%E5%8F%B0%E5%8C%97%E7%B8%BD%E7%AB%99
459,老爺爺葡式蛋塔,4.4,台北市中正區羅斯福路四段24巷11-1號,https://ifoodie.tw/restaurant/613b709ecd9957705a550f22-%E8%80%81%E7%88%BA%E7%88%BA%E8%91%A1%E5%BC%8F%E8%9B%8B%E5%A1%94
